hosp_id,address,latitude,longitude
DFSSA004970,"Av. del Conscripto 311, Lomas de Sotelo, Hipódromo de las Américas, Miguel Hidalgo, 11200 Ciudad de México, CDMX, Mexico",19.4404945,-99.22389220000001
HGSSA002570,"Av Francisco I. Madero 405, Guadalupe, 42050 Pachuca de Soto, Hgo., Mexico",20.1178575,-98.7303713
HGIMS000123,"Tepeji del Río de Ocampo, Noxtongo 2da, 42855 Tepeji del Rio de Ocampo, Hgo., Mexico",19.9085278,-99.33957649999999
MCSSA006430,"Dr. Genaro Díaz Manon, La Trinidad, 52436 Tenancingo de Degollado, Méx., Mexico",18.9613853,-99.5863244
HGIMS000181,"Vicente Guerrero SN, Insurgentes, Centro Periferia, 43600 Tulancingo de Bravo, Hgo., Mexico",20.091223,-98.3687514
GTSSA005613,"blvar. aristoteles con de las, Márquez, San Juan Joya, México, Méx., Mexico",21.1421278,-101.7669636
DFSSA003553,"Calle Salvador Díaz Mirón 344, Un Hogar Para Nosotros, Miguel Hidalgo, 11340 Ciudad de México, CDMX, Mexico",19.4513951,-99.1695639
DFIMS000196,"Del IMSS, Magdalena de las Salinas, 07760 Ciudad de México, CDMX, Mexico",19.4830763,-99.1478751
NLSMP000064,"15 de Mayo 1822, Maria Luisa, Nuevo Obispado, 64040 Monterrey, N.L., Mexico",25.6744099,-100.3375922
JCIMS000366,"Calle San Felipe 1014, Villaseñor, 44100 Guadalajara, Jal., Mexico",20.6796886,-103.3607706
JCIMS000301,"Oblatos, 44700 Guadalajara, Jal., Mexico",20.6747187,-103.3255216
PLSSA016806,"Camino Blanco 5, Piaxtla, 74400 Izúcar de Matamoros, Pue., Mexico",18.5907953,-98.4514615
MNIST000016,"Filomeno Mata 117, Buenos Aires, 60610 Apatzingán de la Constitución, Mich., Mexico",19.1013453,-102.3628454
PLSSA009283,"Prol. Zaragoza 309, Mi Ranchito, 73080 Col San Isidro, Pue., Mexico",20.2565802,-97.96502989999999
GTSSA017426,"Del Trabajo 601, Las Flores, 38470 Jaral del Progreso, Gto., Mexico",20.3792773,-101.0671877
SPSSA000945,"San Ciro De Acosta - Rioverde S/N, Centro, 79610 Rioverde, S.L.P., Mexico",21.9197222,-99.99177929999999
GRSSA005762,"Carretera Ometepec-Acapulco Km. 2.5, Campo Aéreo, Sin Nombre, 41700 Ometepec, Gro., Mexico",16.6888581,-98.43338010000001
DFSMA000010,"Av. H. Escuela Naval Militar 745, Coapa, Presidentes Ejidales 1ra Secc, Coyoacán, 04470 Ciudad de México, CDMX, Mexico",19.3240114,-99.12523259999999
NTIMS000190,"De Los Insurgentes Pte. 727, IMSS, 63120 Tepic, Nay., Mexico",21.5134197,-104.9106094
GTSSA004003,"Carretera A Pozos Km 18, El Quijay, 37900 San Luis de la Paz, Gto., Mexico",21.2793237,-100.4958952
SPSSA003482,"Av Venustiano Carranza S/N, Zona Universitaria, 78290 San Luis, S.L.P., Mexico",22.147831,-101.014596
HGSSA002430,"Pachuca-tulancingo 101, Nueva Francisco I Madero, La Hacienda, 42070 Pachuca de Soto, Hgo., Mexico",20.1139034,-98.72278589999999
JCIMS000803,"Simon Bolívar 200, Rosal, 45300 Tala, Jal., Mexico",20.652543,-103.7080568
NLSMP000810,"Ruperto Martínez 1203, Centro, 64000 Monterrey, N.L., Mexico",25.6784888,-100.3247867
PLSSA009001,"16 de Septiembre, Tercero, Tercer Barrio, 74160 Huejotzingo, Pue., Mexico",19.1589971,-98.40861369999999
SPIMS000376,"Tangamanga No. 205, Prados de San Vicente 2da Secc, 78397 San Luis, S.L.P., Mexico",22.1341213,-100.9221631
MCIMS000990,"Sta Maria Tulpetlac, 55400 Ecatepec de Morelos, Méx., Mexico",19.5694876,-99.0439291
NLSSA005002,"Joaquín A. Gallo 2110, Ferrocarrilera, 64250 Monterrey, N.L., Mexico",25.7254555,-100.3360371
PLIMS000405,"18 Pte. s/n, San Nicolás Tetitzintla, 75710 Tehuacán, Pue., Mexico",18.4754785,-97.3952403
MSSSA000961,"Av. Universidad S/N, Centro, El Paraiso, 62900 Jojutla de Juárez, Mor., Mexico",18.6179782,-99.19069929999999
MNIST000144,"Humildad 43, La Ilusion, 61605 Pátzcuaro, Mich., Mexico",19.5041115,-101.6207949
VZIST000173,"De las Gardenias 51, El Espinal, 94330 Orizaba, Ver., Mexico",18.8687072,-97.0963147
MCSSA002872,"Carretera Ixtlahuaca-Jiquipilco km. 1, San Pedro, 50740 Ixtlahuaca de Rayón, Méx., Mexico",19.5698715,-99.7557994
MCSSA010222,"Av San Juan s/n, Delegación San Lorenzo Tepaltitlán I, Delegación San Lorenzo Tepaltitlán, 50010 Toluca de Lerdo, Méx., Mexico",19.3207538,-99.63329859999999
VZIMS000634,"Juan De La Luz Enríquez Esq. Ocampo S/N, Centro, 95280 Lerdo de Tejada, Ver., Mexico",18.6329964,-95.5235106
NLIMS000356,"Fortunato Lozano 2622, Benito Juárez, 64218 Monterrey, N.L., Mexico",25.7011379,-100.3366311
DFIMS000020,"Av. Paseo de la Reforma 476, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",19.4237317,-99.17334559999999
DFIMS000061,"Av. Paseo de la Reforma 476, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",19.4237317,-99.17334559999999
DFSDN000062,"Av. Industria Militar 1057, Lomas de Sotelo, Hipódromo de las Américas, Miguel Hidalgo, 11200 Ciudad de México, CDMX, Mexico",19.4394092,-99.21859820000002
JCIMS000103,"Calle Jaime Llamas, Centro, 48900 Autlán de Navarro, Jal., Mexico",19.772185,-104.3599161
GRIMS000100,"Av. Ignacio Ramírez 64, Centro, Chilpancingo de los Bravo, Gro., Mexico",17.5472759,-99.49882620000001
MSSSA000466,"Av. Domingo Diez S/N, Lomas de la Selva, 62270 Cuernavaca, Mor., Mexico",18.9358982,-99.2335442
MCSDN000390,"6/o. Batallón de Fuerzas Especiales, Estado de México SEDENA, MX",Na,NA
NLSSA004944,"Amel Barocio S/N, Zaragoza, 67530 Montemorelos, N.L., Mexico",25.1833471,-99.83522889999999
SPIMS000183,"Av. Nicolas Zapata NO. 203, De Tequisquiapan, 78000 San Luis, S.L.P., Mexico",22.154288,-100.984421
QTIMS000092,"Av. 5 de Febrero, Calle Ignacio Zaragoza y, Centro, 76000 Santiago de Querétaro, Qro., Mexico",20.5823369,-100.4055652
DFSDN000120,"6o. Andador, Coapa, Culhuacan CTM VI, 04480 Ciudad de México, CDMX, Mexico",19.3267012,-99.1158038
GRSSA004490,"Revolución, Chapultepec, 40010 Iguala de la Independencia, Gro., Mexico",18.3608296,-99.5561745
JCIMS000651,"Florida, 47820 Ocotlán, Jal., Mexico",20.355484,-102.7754715
PLSSA002490,"Antiguo Camino a, Col Agua Santa, Guadalupe Hidalgo, 11350 Puebla, Pue., Mexico",19.033515,-98.19552329999999
QTIMS000285,"Cto. Universidades, 76269 Santiago de Querétaro, Qro., Mexico",20.6461638,-100.3346947
GRSDN000026,"Calle Campo Militar 35, Progreso, 39050 Chilpancingo de los Bravo, Gro., Mexico",17.5460428,-99.5052084
PLSSA009292,"Puebla-matamoros o, Puebla-Matamoros LB, Atlixco, Pue., Mexico",18.9026572,-98.415797
GTSSA000310,"Av. 1 De Mayo N° 7, Fracc, Ignacio Ramirez, 37748 San Miguel de Allende, Gto., Mexico",20.908547,-100.7198593
HGSSA015532,"Carretera Tula -Tepeji Km 1.5, El Carmen, Jalpa, 42830 Tula de Allende, Hgo., Mexico",20.0404674,-99.3425503
GTIMS000243,"Coral 101, Independencia, 37380 León, Gto., Mexico",21.1086107,-101.6879209
BSIMS000113,"5 de Febrero SN, Pueblo Nuevo, 23060 La Paz, B.C.S., Mexico",24.1453114,-110.318159
OCPMX000010,"Interior Disponible, Ampliación Petrolera, Salina Cruz Centro S/N, Ampliacion Petrolera, 70600 Salina Cruz, Oax., Mexico",16.2018324,-95.1930729
GTSSA005502,"Mariano Matamoros 20, Zona Centro, 38200 Comonfort, Gto., Mexico",20.7178748,-100.7622248
MSIMS000054,"Cuernavaca, Morelos, Mexico",18.9242095,-99.22156590000002
NLSSA004985,"Teófilo Salinas Garza 626, Real de San José 2 Sector, 67250 Juárez, N.L., Mexico",25.6538811,-100.081967
VZIMS000832,"Calle Reforma 11-15, Laredo, 93260 Poza Rica de Hidalgo, Ver., Mexico",20.5223286,-97.4537859
DFSSA004265,"Av. Tlahuac 4866, San Lorenzo Tezonco, Iztapalapa, Ciudad de México, CDMX, Mexico",19.3071537,-99.0653646
JCIST000045,"ISSSTE, 49089 Cd Guzman, Jal., Mexico",19.6924391,-103.4565958
MCIMS001185,"Bosques de Metepec, Llano Grande, 52148 Metepec, Méx., Mexico",19.2467497,-99.57687279999999
VZIMS001124,"Prol. Av. Salvador Díaz Mirón s/n, Pastora, Floresta, 91940 Veracruz, Ver., Mexico",19.1563124,-96.1313203
CLIST000106,"Francisco Murguía N° 405 esq, Calle Gral. Manuel Pérez Treviño Centro, Zona Centro, 25000 Saltillo, Coah., Mexico",25.4300845,-101.01188
CHSSA000676,"Av. Prolongación Teófilo Borunda Número 510, Colonia, El Bajo, 31200 Chihuahua, Chih., Mexico",28.6493104,-106.0699118
NLIMS000361,"Av. Félix U. Gómez, Centro, 64000 Monterrey, N.L., Mexico",25.6715121,-100.2980706
ZSIST000160,"Blvd. Adolfo López Mateos S/N, Zacatecas Centro, 98000 Zacatecas, Zac., Mexico",22.765009,-102.5770478
OCSSA007693,"Efraín R Gómez S/N, Cuarta Sección, 4ta., 70000 Juchitán de Zaragoza, Oax., Mexico",16.4336634,-95.01323839999999
BSIST000330,"Calle Mar Caribe s/n, El Conchalito, Bahía de la Paz, 23090 La Paz, BC, Mexico",24.137896,-110.3412989
JCSSA003583,"Calle Francisco I. Madero 299, Centro, 46901 Mascota, Jal., Mexico",20.523917,-104.7796179
NLIMS000525,"Av, Calle Benito Juarez s/n, Iturbide, 66420 San Nicolás de los Garza, N.L., Mexico",25.7526739,-100.2979408
PLIMO000551,"Centenario, La Conchita, 73560 Cd de Cuetzalan, Pue., Mexico",20.015966,-97.52413270000001
JCIMS001264,"Al Puesto 3486, El Tepeyac 2a. Secc, 47425 Lagos de Moreno, Jal., Mexico",21.377725,-101.9202998
SPIST000055,"Frontera 1509, Altavista, 79050 Cd Valles, S.L.P., Mexico",21.9937883,-99.0040882
DFPMX000024,"Anillo Perif. 4091, Fuentes del Pedregal, Tlalpan, 14140 Ciudad de México, CDMX, Mexico",19.3087408,-99.218739
PLIST000072,"Av. de los Técnicos S/N, Rancho Viejo, 73160 Huauchinango, Pue., Mexico",20.1862612,-98.06722099999999
GTIST000086,"Paseo de La Ribera 275, Las Trojes, 36640 Irapuato, Gto., Mexico",20.6881717,-101.367051
MCSME000752,"Carr. Tenancingo - Zumpahuacán Sn, Ejercito de los Trabajadores, 52400 Tenancingo de Degollado, Méx., Mexico",18.9613407,-99.59107379999999
GRSMM000024,"Iguala, Guerrero, Mexico",18.3448477,-99.5397344
TLIMS000030,"Apizaco, Tlaxcala, Mexico",19.415881,-98.1393179
NLHUN000014,"Dr. José Eleuterio González (Gonzalitos) S/N, Mitras Centro, 64460 Monterrey, N.L., Mexico",25.6887861,-100.3500984
PLIMS000200,"Calle 2 Nte 2004, Centro, 72000 Puebla, Pue., Mexico",19.0511741,-98.19185379999999
BCSSA000015,"México 1 KM 111, Carlos Pacheco, Loma Dorada, 22847 Ensenada, B.C., Mexico",31.824932,-116.6002547
SPIMO000732,"Ignacio Ramírez 07, Centro, 78700 Matehuala, S.L.P., Mexico",23.6547079,-100.6401611
TCSME000011,"C. Ceiba 120, Primero de Mayo, 86190 Villahermosa, Tab., Mexico",17.9805055,-92.9365778
MNIMS000021,"México 120 2, Miguel Hidalgo, 60670 Apatzingán de la Constitución, Mich., Mexico",19.0789138,-102.3564019
GTSSA005753,"Blvd. Adolfo López Mateos S/N, Los Paraisos, 37320 León, Gto., Mexico",21.1380631,-101.687201
JCIMS000914,"Cto. Interior S S Juan Pablo II 100, Las Calles de Alcala, Tepatitlán de Morelos, Jal., Mexico",20.8412245,-102.7455367
TLSSA017925,"Av Benito Juárez Sur N, La Concordia, 90710 Santo Tomas la Concordia, Tlax., Mexico",19.2241291,-98.3173856
DFIMS000546,"Calle Gabriel Mancera 800 ESQ. SAN BORJA ENTRE EJE 6 SUR, Angel Urraza, Col del Valle Centro, Benito Juárez, 03100 Ciudad de México, CDMX, Mexico",19.384021,-99.1652919
SPSSA017313,"Av. Valentin Amador, San Francisco, 78435 Soledad de Graciano Sánchez, S.L.P., Mexico",22.1645739,-100.9382737
SRSSA006261,"Calle 1 N/A, 83600 Caborca, Son., Mexico",30.704495,-112.1794904
VZPMX000071,"MIGUEL ANGEL DE QUEVEDO S/N, Raz y Guzmán ESQ, Quinta María, 91859 Veracruz, Ver., Mexico",19.1984989,-96.157935
SRSME000023,"Norte, Urb. No. 4, 85000 Cd Obregón, Son., Mexico",27.5065115,-109.931865
VZIMS001071,"Túxpam de Rodríguez Cano, Ver., Mexico",20.9561149,-97.40633509999999
NLPMX000015,"Álvaro Obregón s\n, Adolfo López Mateos, López Mateos 2do Sector, 67485 Cadereyta Jiménez, N.L., Mexico",25.5749277,-100.0105404
VZSSA006972,"Av 20 de Noviembre 1074, Centro, 91700 Veracruz, Ver., Mexico",19.1855767,-96.1321694
HGSSA005056,"Actopan, Hgo., Mexico",20.2743499,-98.95213570000001
SLIMS000271,"Blvrd 16 de Septiembre S/N, Centro, 81000 Guasave, Sin., Mexico",25.5695988,-108.4626941
TLIST000042,"Ocotlán Chiautempan 120, San Gabriel Cuauhtla, 90117 San Gabriel Cuauhtla, Tlax., Mexico",19.3106921,-98.2365404
SRIMS000145,"Calle Vicente Guerrero 2165, Cajeme, 85130 Cd Obregón, Son., Mexico",27.4951244,-109.9628139
SLIST000085,"Culiacán-Mazatlán 957, 9na Zona Militar, 80230 Culiacán Rosales, Sin., Mexico",24.7960755,-107.3757997
TLIMS000136,"Av. Universidad sin número, La Loma Xicohtencatl, 90000 Tlaxcala de Xicohténcatl, Tlax., Mexico",19.2984503,-98.2470434
GTIMS000564,"de Rancheria, Blvd. Juan Alonso de Torres Pte. 2125, San Miguel, 37268 León, Gto., Mexico",21.1358875,-101.6225185
VZSSA006815,"Álvaro Obregón 13, Centro, 92800 Tuxpam, Ver., Mexico",20.9515053,-97.4001605
GRSSA009945,"Carr. Fed. México - Acapulco Lt. 1 - 2, Los Mangos (El Quemado, 39910 Acapulco de Juárez, Gro., Mexico",16.9309572,-99.8203276
HGSSA015515,"Libramiento Prolongacion Calle Miguel Hidalgo s/n, Ampliacion San Rafael, 43900 Apan, Hgo., Mexico",19.7136345,-98.4650793
QTIST000046,"Conocido, El Carrizalito, 76300 Pinal de Amoles, Qro., Mexico",21.093224,-99.49825899999999
SRIST000133,"Jose Maria Morelos Esq, Av. Jesús Siqueiros N/A, Loma Linda, 83190 Hermosillo, Son., Mexico",29.1101881,-110.9507359
MCSSA010053,"Av Reforma s/n, Vista Hermosa, 54240 Jilotepec de Molina Enríquez, Méx., Mexico",19.954779,-99.5471781
JCIMS000371,"Calz. Lázaro Cárdenas 2063, 8 de Julio, 44910 Guadalajara, Jal., Mexico",20.6475601,-103.3601099
OCIST000240,"A Collantes SN, Barrio del Zapote, 71607 Pinotepa Nacional, Oax., Mexico",16.3318963,-98.0472752
SRSSA001612,"García Morales 47, Centro, 84560 Moctezuma, Son., Mexico",29.8022085,-109.6813361
SRIMS000314,"Los Ríos, 85440 Heroica Guaymas, Son., Mexico",27.9181232,-110.9020249
BCIMO000070,"Ensenada - Lázaro Cárdenas, Nuevo Mexicali, 22932 Lázaro Cárdenas, B.C., Mexico",30.5414092,-115.9362873
HGSSA005020,"Pachuca, Hgo., Mexico",20.1010608,-98.7591311
SRIMS000541,"Calle Gral. Otero Nte. S/N, Juárez, 85870 Navojoa, Son., Mexico",27.0680854,-109.4425041
JCSSA006890,"Pedro Moreno 75, La Cantera, 47300 Yahualica de González Gallo, Jal., Mexico",21.1817503,-102.888237
PLSSA006294,"Fco. I. Madero 87, San Sebastián de Aparicio, 72219 San Sebastián de Aparicio, Pue., Mexico",19.1061124,-98.15575899999999
OCSSA002146,"San Juan Bautista Tuxtepec, Oaxaca, Mexico",18.0809028,-96.1420947
NLSMP000105,"Carr Nacional 6501, La Estanzuela, 64988 Monterrey, N.L., Mexico",25.5893997,-100.257752
DFIMS000790,"Calz. de Tlalpan 931, Niños Héroes, Benito Juárez, 03400 Ciudad de México, CDMX, Mexico",19.3861816,-99.13944880000001
NTSSA002084,"Africa 10, San Francisco, Nay., Mexico",20.9007384,-105.410118
NTSSA000660,"Mololoa, Jesús María, Nay., Mexico",22.2564327,-104.5169846
GRSSA000034,"Av. Juan R. Escudero 158, Cd Renacimiento, 39715 Acapulco de Juárez, Gro., Mexico",16.8996226,-99.8275742
CLIMS000391,"Nueva Rosita, Coahuila, Mexico",27.9372635,-101.2174256
QRIMS000060,"Av. Coba S/N Supermanzana 22 Centro, 20, 77500 Cancún, Q.R., Mexico",21.1570163,-86.8273735
GTSSA000766,"Calle Gobernador Víctor Lizaldi s/n, Juan B. Castelazo esq, Valle del Real, 38060 Celaya, Gto., Mexico",20.5256289,-100.8460329
OCIMO004750,"Mariano Matamoros 7 Altos, Centro, 70400 Tlacolula, Oax., Mexico",16.9477061,-96.481256
NLSMP000040,"15 de Mayo 1822, Maria Luisa, Nuevo Obispado, 64040 Monterrey, N.L., Mexico",25.6744099,-100.3375922
JCIST000132,"Av. Soledad Orozco 203, El Capullo, 45100 Zapopan, Jal., Mexico",20.7185359,-103.3870895
VZSSA010212,"Aquiles Serdán S/N, Zona Centro, Ricardo Flores Magón, 94290 Boca del Río, Ver., Mexico",19.1031648,-96.10858619999999
TSSSA005151,"Av. Ejército Mexicano 1403, Col. allende, Los Pinos, 89130 Tampico, Tamps., Mexico",22.2535802,-97.85901559999999
NLIMS000636,"Moderno Apodaca, 66600 Cd Apodaca, N.L., Mexico",25.7919006,-100.1400611
NTIMS000342,"De Los Insurgentes Pte. 727, IMSS, 63120 Tepic, Nay., Mexico",21.5134197,-104.9106094
MCSSA010123,"Jorge Jiménez Cantú Centro S/N, Las Mercedes, 50450 Atlacomulco, Méx., Mexico",19.7892204,-99.88270270000001
DFIMS000184,"Av. Paseo de la Reforma 476, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",19.4237317,-99.17334559999999
DGSDN000014,"Cinco de Mayo, Dgo., Mexico",24.1016813,-104.5763311
MSSDN000060,"Av. Emiliano Zapata 1002, Zona Militar, 62250 Cuernavaca, Mor., Mexico",18.9643221,-99.2460905
MCSSA008945,"Felipe Ángeles, Calle Canario y, Bellavista, Álvaro Obregón, 01140 Ciudad de México, CDMX, Mexico",19.3941181,-99.1935896
GTSSA017402,"Jose Maria Morelos y Pavon 102, Zona Centro, Apaseo el Alto, Gto., Mexico",20.4579648,-100.6030045
ZSIMS000353,"Zacatecas Centro, 98000 Zacatecas, Zac., Mexico",22.7752615,-102.5792491
SRIMS000413,"Calle Benito Juárez 206, Modelo, 83190 Hermosillo, Son., Mexico",29.1042159,-110.9534842
MCSSA007661,"Calle Doctor Nicolás San Juan, De La Magdalena, Delegación San Lorenzo Tepaltitlán I, Delegación San Lorenzo Tepaltitlán, 50010 Toluca de Lerdo, Méx., Mexico",19.3159895,-99.63663489999999
JCIMS000354,"Av. Circunvalación Oblatos 2208, Circunvalación Oblatos, 44716 Guadalajara, Jal., Mexico",20.6889991,-103.301833
ZSSSA013172,"Av García Salinas S/N, Las Arboledas, 98608 Guadalupe, Zac., Mexico",22.7541992,-102.5349954
DFIST000155,"Avenida Congreso de Chilpancingo Norte Sur S/N, Unidad Habitacional, Ermita Zaragoza, Iztapalapa, 09180 Ciudad de México, CDMX, Mexico",19.3646312,-98.99554189999999
SPIMS000195,"Av. Dr. Salvador Nava Martinez 105, Capricornio, 78399 San Luis, S.L.P., Mexico",22.146766,-100.9559089
GRIMS000013,"Hgr 1 V. Guerrero, Guerrero IMSS, MX",Na,NA
PLSSA008854,"Calle 2 Nte. 7, Centro, 72760 San Andrés Cholula, Pue., Mexico",19.0690657,-98.31882290000001
SRIMS000900,"Calle República de Cuba Machi López, Montebello, 83120 Hermosillo, Son., Mexico",29.0988334,-111.0011358
QTSSA001752,"Av. 5 de Febrero 101, Los Virreyes, 76170 Santiago de Querétaro, Qro., Mexico",20.5796907,-100.4059392
SPIMS000171,"Av. Nicolas Zapata NO. 203, De Tequisquiapan, 78000 San Luis, S.L.P., Mexico",22.154288,-100.984421
GRIST000025,"Av. Adolfo Ruiz Cortinez, Alta Progreso, 39610 Acapulco de Juárez, Gro., Mexico",16.8731297,-99.8874311
DFIMS000580,"Av. Cuauhtémoc 330, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.408374,-99.1538989
HGSSA015503,"Unidad Deportiva Colonia, Unidad Deportiva, 43150 Tlanchinol, Hgo., Mexico",20.9989688,-98.65315969999999
DFIST000201,"Av. Universidad 1321, Florida, Álvaro Obregón, 01030 Ciudad de México, CDMX, Mexico",19.358644,-99.1726203
MNIMS000424,"Calle Calz. Benito Juárez S/N, Francisco, 60050 Uruapan, Mich., Mexico",19.427068,-102.0558705
VZSMA000040,"General Figueroa 151, Faros, 91700 Veracruz, Ver., Mexico",19.2000709,-96.13138599999999
MCSSA018412,"San Juanito, 56120 Texcoco, Méx., Mexico",19.5143605,-98.8717583
OCIMS000170,"Oriente Dos, Hab Militar, 70690 Salina Cruz, Oax., Mexico",16.1727607,-95.19505339999999
JCSSA000165,"Cardenal José Salazar López Sur 84, Jardines del Manantial, 46640 Ameca, Jal., Mexico",20.5338818,-104.0339505
VZIMS000733,"Ote. 6 2115, Centro, 94300 Orizaba, Ver., Mexico",18.850068,-97.0850856
MNIMS000593,"Perif. Paseo de la República 1935, Zona Sin Asignación de Nombre de Colonia, Morelia, Mich., Mexico",19.682125,-101.1759198
CHIMO000224,"33210, Vicente Guerrero 104, El Seguro, 33210 San Juanito, Chih., Mexico",27.969572,-107.5960385
GTSSA005683,"Calle 20 de Enero 927, Obregon, 37320 León, Gto., Mexico",21.1326882,-101.6801537
CHIST000042,"Calle Décima Sur & Av. 12 Sur, Los Ángeles, 33076 Delicias, Chih., Mexico",28.1781497,-105.4723503
OCIST000042,"Violeta 15, Jardines del Sur, 69007 Huajuapan de León, Oax., Mexico",17.8012809,-97.7799328
GTSSA016970,"Reforma, Emiliano Zapata, 38703 Tarimoro, Gto., Mexico",20.2830225,-100.7483169
TCSSA006565,"Tabasco, Mexico",17.8409173,-92.6189273
NLIST000105,"Pino Suarez, Centro, 64000 Monterrey, N.L., Mexico",25.6709691,-100.3197156
GTSDN000104,"Guanajuato, Mexico",20.9170187,-101.1617356
DFSSA000881,"Calz. San Juan de Aragón 285, Granjas Modernas, Gustavo A. Madero, 07460 Ciudad de México, CDMX, Mexico",19.4800712,-99.1033453
ASIMS000021,"Calle, Av. José Ma. Chávez 1202, Lindavista, 20270 Aguascalientes, Ags., Mexico",21.8661428,-102.2929878
JCIMS001392,"Carretera San Sebastian - Santa Fe 1000, Los Encinos, 45653 Tlajomulco de Zúñiga, Jal., Mexico",20.5072752,-103.3988092
DGIST000042,"Predio Canoas s/n, Colonia Obrera, Silvestre Dorador, 34070 Durango, Dgo., Mexico",24.0293891,-104.6816127
SLSME000016,"Prol. Álvaro Obregón 1422, Tierra Blanca, 80030 Culiacán Rosales, Sin., Mexico",24.8197606,-107.3957368
BSIMS000154,"Cabo San Lucas, BCS, Mexico",22.8905327,-109.9167371
PLIMS000446,"Avenida Juarez 14, Barrio de Ahuateno, 73800 Teziutlán, PUE, Mexico",19.8257191,-97.35661759999999
NTSSA001594,"Enfermería, Fray Junípero Serra, 63000 Tepic, Nay., Mexico",21.5010862,-104.897603
PLIST000171,"73870 De Xoloco, Gral de Div. Rafael Ávila Camacho 229, San Pedro Xoloco, 73870 De Xoloco, Pue., Mexico",19.8101208,-97.3562472
SRIST000162,"Av. Guillermo Chávez, Hidalgo, Navojoa, 85840 Navojoa, Son., Mexico",27.088244,-109.436648
MSIST000293,"Calle Paloescrito, 62765 Emiliano Zapata, Mor., Mexico",18.847307,-99.19755549999999
OCIMO000352,"Av. Paseo de la Reforma 476, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",19.4237317,-99.17334559999999
BSIMS000014,"Agustín Olacheaa 105, Real, 23680 Cd Constitución, B.C.S., Mexico",25.0225526,-111.6694003
NLSSA004990,"65270, Alberto Chapa SN-I FABRICA, Bella Vista, 65270 Sabinas Hidalgo, N.L., Mexico",26.4968815,-100.1730445
MCSSA004231,"AVENIDA BORDO DE XOCHIACA, 57300 Nezahualcóyotl, TAMPS, Mexico",19.4220608,-99.0149242
MNIMO003942,"Carretera, Guadalajara-Morelia, Centro, Emiliano Zapata, Mich., Mexico",20.0003983,-102.614484
MNIMS000605,"AVENIDA, Bosque de los Olivos 101, 61301 La Goleta, Mich., Mexico",19.7248293,-101.092758
JCSSA009364,"Carretera Chapala - Jocotepec Km. 3, El Chante, Rancho Alegre, 45825 Chantepec, Jal., Mexico",20.2934254,-103.4019336
OCSSA020684,"Roma, Río Grande O Piedra Parada, Oax., Mexico",16.0103735,-97.43614819999999
CLIMS000321,"Calz Antonio Narro S/N, Zona Centro, 25000 Saltillo, Coah., Mexico",25.4174284,-101.0079306
GTSSA016912,"Luis F. Medina 50, Villa Corzo, 37980 San José Iturbide, Gto., Mexico",20.9891162,-100.392737
VZSSA004860,"Reforma, 94733 Río Blanco, Ver., Mexico",18.835249,-97.12535700000001
GTSSA003600,"Doctor Hernández Álvarez, 37600 San Felipe, Gto., Mexico",21.4669055,-101.207605
PLIMO002890,"La Concordia, Campo Deportivo, 73680 Zacapoaxtla, Pue., Mexico",19.8754627,-97.58660739999999
GRIMS000182,"Iguala - Taxco 501, Barrio de San Miguel, 40280 Taxco, Gro., Mexico",18.5536856,-99.6023812
QRSSA000373,"Av Andrés Quintana Roo 399, Martínez Ross, 77010 Chetumal, Q.R., Mexico",18.5169395,-88.3038246
VZIMS000890,"Carretera del Golfo SN, 3 de Mayo, Tres de Mayo, 95730 San Andrés Tuxtla, Ver., Mexico",18.4499126,-95.2263005
CHSSA001801,"Av. Paseo de la Victoria 3650, Partido Senecú, 32543 Cd Juárez, Chih., Mexico",31.6891067,-106.4051343
VZPMX000066,"Calle 16 Ote., Laredo, 93260 Poza Rica de Hidalgo, Ver., Mexico",20.5299878,-97.459234
QRSSA000023,"Calle 51 755, Juan Bautista Vega, 77200 Felipe Carrillo Puerto, Q.R., Mexico",19.5711098,-88.04588
VZIST000301,"Av. Salvador Díaz Mirón, Sayula &, Moderno, 91918 Veracruz, Ver., Mexico",19.1724294,-96.13437710000001
SRIMS000150,"Del Seguro, Multifamiliares, 85120 Cd Obregón, Son., Mexico",27.4954233,-109.9620683
HGIMO002043,"Ocampo y Moctezuma S/N, Col. Chililiapa, 43200 Zacualtipán, Hgo., Mexico",20.6516242,-98.65782399999999
JCSSA002195,"Coronel Calderón 777, El Retiro, 44280 Guadalajara, Jal., Mexico",20.6880786,-103.3435825
NLSMP001355,"San Jerónimo, Pte. 300, Miravalle, 64660 Monterrey, N.L., Mexico",25.6725163,-100.3701991
MCSSA005730,"Carretera Tejupilco Luviano km 1,, Tejupilco, 51406 Hidalgo, Méx., Mexico",18.9031477,-100.1580578
JCSSA008430,"Fray Bernardo Cossin 1200, El Tepeyac 2a. Secc, 47410 Lagos de Moreno, Jal., Mexico",21.3776358,-101.9205542
BSSDN000044,"Baja California Sur, Mexico",26.0444446,-111.6660725
